,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,championId,queueId,week,counter,gameCreation
1585692025461,4,False,3117,3855,3109,2055,3050,3801,3364,5,6,13,2,2,1,543,1,0,0,0,0,26007,13333,5160,7514,0,10942,8163,1476,1302,1230,1,21945,2985,1240,24,46,17428,5038,11564,824,7606,7050,0,0,23,0,0,0,181,12,4,0,14,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1125,0,0,8446,764,0,0,8473,488,0,0,8242,10,0,0,8347,0,0,0,8345,3,0,0,8400,8300,5007,5002,5001,412,440,1.0,1,1585692025461
1585689486193,9,True,3285,3853,3157,2055,3020,0,3364,3,6,9,2,1,1,745,0,0,0,0,0,68872,54609,3752,10510,0,17805,16760,533,510,157,1,3996,17641,11431,37,16,11527,6288,5027,210,8535,7875,2,0,28,3,3,0,173,13,5,0,17,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1392,0,0,8226,250,810,0,8210,0,0,0,8237,632,0,0,8345,3,0,0,8313,0,0,0,8200,8300,5008,5008,5002,115,440,1.0,1,1585689486193
1585686822564,9,True,3390,3853,3157,1058,3020,1058,3364,6,8,14,2,2,1,431,1,0,0,0,0,87229,68527,3100,15602,0,28946,27344,1000,602,801,1,8756,18832,17473,59,21,17152,4589,11492,1070,10864,10275,3,0,53,0,0,0,159,15,3,0,28,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1790,0,0,8226,250,756,0,8210,0,0,0,8237,695,0,0,8345,3,0,0,8313,0,0,0,8200,8300,5008,5008,5002,115,440,1.0,1,1585686822564
1585600253906,3,True,3109,3855,1029,3117,2055,2003,3364,1,1,6,0,1,0,631,0,0,0,0,0,13447,6192,3795,3459,0,3226,2453,478,294,59,1,2838,1714,1714,15,15,2992,361,2631,0,5039,4400,0,0,20,4,0,0,44,9,4,0,7,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,278,0,0,8446,840,0,0,8473,259,0,0,8242,6,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,440,1.0,1,1585600253906
1585597442246,3,True,3109,3857,3050,3117,3105,2055,3364,3,2,13,0,1,0,1244,0,0,0,0,0,25448,13203,8059,4185,0,5809,4371,1013,424,1603,1,14209,6072,4016,53,25,12286,3309,8800,176,8797,7425,3,0,28,0,0,0,101,13,5,0,25,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,349,0,0,8446,2252,0,0,8473,518,0,0,8242,8,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,440,1.0,1,1585597442246
1585595311731,3,False,3109,3857,3105,3117,0,1033,3364,2,7,9,0,1,0,427,0,0,0,0,0,19786,9175,5644,4966,0,7231,5647,1047,536,78,1,15682,1023,1023,41,33,15272,1448,11677,2146,6506,6150,0,0,25,0,0,0,92,11,4,0,20,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,433,0,0,8446,581,0,0,8473,241,0,0,8242,9,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,440,1.0,1,1585595311731
1585591862770,8,True,3109,3857,3193,3050,3117,2055,3364,2,5,18,0,1,0,1057,0,0,0,0,0,32284,16193,11373,4717,0,10262,8551,1697,13,9991,5,34373,7745,1502,76,45,27665,13554,11814,2296,10497,9125,0,0,28,0,0,0,219,15,5,0,30,8,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8465,3367,0,0,8463,950,0,0,8473,773,0,0,8242,12,0,0,8313,0,0,0,8345,3,0,0,8400,8300,5007,5002,5001,201,440,1.0,1,1585591862770
1585516910404,8,True,3117,3857,3050,3109,3105,1033,3364,2,3,19,0,1,0,828,0,0,0,0,0,28595,16558,6419,5617,0,9465,7673,820,971,2249,1,21278,3378,1612,46,39,17924,6117,11464,343,8741,7750,0,1,30,0,0,0,147,14,2,0,25,2,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,539,0,0,8446,522,0,0,8473,623,0,0,8242,12,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,440,1.0,1,1585516910404
1585512930307,8,True,3179,3864,3009,3814,3134,0,3364,4,4,16,2,1,2,744,0,0,0,0,0,37590,326,33815,3448,466,10347,326,10020,0,15301,5,9366,10712,4209,77,19,17175,7220,9507,448,10024,8275,2,0,21,9,0,0,30,14,5,0,31,11,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,720,1411,0,8226,250,477,0,8210,0,0,0,8237,371,0,0,8473,1049,0,0,8451,164,0,0,8200,8400,5008,5008,5002,235,440,1.0,1,1585512930307
1585509801852,8,False,3174,3853,3382,3117,3504,2055,3364,1,7,14,0,1,0,510,0,0,0,0,0,31683,23758,6054,1869,0,14576,11667,1416,1491,5467,9,11868,4894,1171,76,19,17574,6004,11145,424,9106,8575,0,1,13,0,0,0,143,14,7,0,39,6,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,851,739,0,8226,250,201,0,8233,26,40,0,8237,445,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,43,440,1.0,1,1585509801852
1585507341910,3,False,3504,3853,3174,3801,2055,3114,3364,2,5,12,0,1,0,839,0,0,0,0,0,21044,18225,2038,781,0,14914,13773,359,781,18813,5,4927,685,685,35,33,11795,2911,8731,152,7492,6775,0,0,3,0,0,0,77,14,5,0,16,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1246,2739,0,8226,250,858,0,8233,15,40,0,8237,640,0,0,8009,2832,500,0,8017,1237,0,0,8200,8000,5008,5008,5002,350,440,1.0,1,1585507341910
1590870345884,1,False,3109,3860,2055,3117,3105,1029,3364,1,7,11,0,1,0,426,0,0,0,0,0,20534,8611,4980,6941,0,7789,5198,1731,859,1074,1,22234,754,0,26,54,18266,9398,6711,2157,6003,5450,0,0,21,5,1,0,214,11,4,0,16,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1098,0,0,8401,300,0,0,8473,821,0,0,8242,10,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,111,700,10.0,1,1590870345884
1590867605744,1,True,3179,3864,3814,3009,3134,3133,3364,8,1,14,8,3,1,929,1,1,0,0,0,69272,0,67868,1404,524,24385,0,23419,966,14347,5,5019,15967,8627,61,51,9936,2747,6237,951,11326,9100,5,0,41,8,4,0,175,15,6,0,23,15,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,56,0,0,8304,10,3,0,8345,3,0,0,8347,0,0,0,8009,3021,500,0,9104,21,0,0,8300,8000,5008,5008,5002,235,700,10.0,1,1590867605744
1590864378256,1,False,3179,3864,3009,3147,0,3134,3364,3,2,7,2,1,1,2058,0,0,0,0,0,34946,369,33733,843,362,12771,0,11940,831,8497,5,7232,2714,1251,50,35,10930,3861,6206,861,9092,8855,1,0,25,0,0,0,114,15,9,0,31,9,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,42,0,0,8304,11,1,5,8345,3,0,0,8347,0,0,0,8009,1883,500,0,9104,34,20,0,8300,8000,5008,5008,5002,235,700,10.0,1,1590864378256
1589140996602,1,True,3117,3851,3174,3114,0,1028,3364,2,0,13,2,1,1,0,0,0,0,0,0,14608,11998,2609,0,0,5319,4670,648,0,1938,5,4190,4558,1917,37,13,6582,2382,4199,0,6810,5250,1,0,6,0,0,0,64,11,4,0,17,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,448,712,0,8226,250,145,0,8210,0,0,0,8237,210,0,0,8347,0,0,0,8345,3,0,0,8200,8300,5008,5008,5002,43,700,7.0,1,1589140996602
1589138367186,1,False,3504,3851,3117,3114,2055,1006,3364,2,5,5,0,1,0,602,0,0,0,0,0,11410,7186,2103,2119,0,1917,1658,258,0,1686,3,6170,2582,252,42,21,12093,5641,5963,487,6128,5325,0,0,16,0,0,0,118,11,7,0,21,7,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,226,754,0,8226,250,81,0,8210,0,0,0,8237,127,0,0,8347,0,0,0,8345,3,0,0,8200,8300,5008,5008,5002,117,700,7.0,1,1589138367186
1589135516207,6,True,3107,3853,3157,3105,3117,2055,3364,1,4,14,0,1,0,735,0,0,0,0,0,34666,30133,4032,500,0,13309,12523,785,0,7350,5,8722,4207,1090,65,52,14945,8556,5848,540,8833,7900,0,0,24,8,0,0,75,14,8,0,35,7,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1562,0,0,8226,250,436,0,8210,0,0,0,8237,565,0,0,8345,3,0,0,8304,12,0,0,8200,8300,5008,5008,5002,25,700,7.0,1,1589135516207
1589055736480,1,False,3174,3851,2010,3117,3114,3113,3364,0,5,12,0,0,0,1076,0,0,0,0,0,8125,6716,1060,349,0,3402,2500,552,349,1822,5,6776,233,233,43,23,10607,5224,5029,354,5937,5550,0,0,3,0,0,0,129,13,4,0,25,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,337,726,0,8226,250,128,0,8210,0,0,0,8237,205,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,117,700,7.0,1,1589055736480
1589052690913,1,True,3174,3853,3504,3801,3117,2055,3364,0,2,19,0,0,0,951,0,0,0,0,0,22127,18043,3886,197,0,7504,6023,1284,197,6958,5,9174,4401,1214,77,29,13106,5792,6556,757,9303,7550,1,0,7,4,0,0,202,15,6,0,36,5,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,820,1387,0,8226,250,229,0,8210,0,0,0,8237,289,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,117,700,7.0,1,1589052690913
1589049437318,1,True,3107,3860,3190,2055,3111,3024,3364,3,1,13,3,1,1,1278,0,0,0,0,0,52535,42495,2757,7282,0,8845,8273,374,197,4241,3,17882,9702,703,60,20,10228,2139,7146,942,8455,7425,1,0,48,0,0,0,43,14,7,0,29,8,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,433,0,0,8401,214,0,0,8473,403,0,0,8451,187,0,0,8210,0,0,0,8275,4,0,0,8400,8200,5008,5008,5002,3,700,7.0,1,1589049437318
1586724328573,3,True,3050,3857,3109,3117,3105,2055,3364,1,8,22,0,1,0,558,0,0,0,0,0,22810,11439,7801,3568,0,8528,6353,1390,784,1283,1,25932,3820,2105,65,37,19851,7566,11354,931,8614,7900,0,0,25,0,0,0,84,14,8,0,34,6,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8439,476,0,0,8446,1147,0,0,8473,765,0,0,8242,11,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,700,3.0,1,1586724328573
1586721539361,8,False,3105,3857,3109,3117,3024,0,3364,0,6,6,0,0,0,1156,0,0,0,0,0,21575,9687,5205,6682,0,7963,6168,942,853,1921,5,16398,1460,423,55,36,18293,11221,6499,573,6680,6150,0,0,25,0,0,0,170,11,6,0,33,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,1657,0,0,8463,870,0,0,8473,350,0,0,8242,9,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,201,700,3.0,1,1586721539361
1586718333115,3,True,3109,3857,3050,3190,2055,3117,3364,5,1,16,5,1,1,465,0,0,0,0,0,28430,15820,7084,5526,0,9669,7345,906,1418,2212,1,15828,6949,3730,89,37,11004,4646,5969,389,10062,9225,1,0,34,0,0,0,94,15,7,0,34,15,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8439,796,0,0,8446,1223,0,0,8473,509,0,0,8242,9,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,700,3.0,1,1586718333115
1586634366296,3,False,3174,3853,3382,3504,3117,3105,3364,2,5,14,0,1,0,970,0,0,0,0,0,52027,42371,6026,3629,0,17254,14165,884,2204,11692,5,14678,8830,2548,105,20,20864,13864,5944,1055,11282,10400,2,0,25,0,0,0,227,15,10,0,45,12,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1117,1490,0,8226,250,327,0,8210,0,0,0,8237,612,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,43,700,3.0,1,1586634366296
1586631157521,8,True,3117,3853,3107,3504,3174,2055,3364,5,4,17,4,1,1,1118,0,0,0,0,0,43406,34039,6395,2971,0,10345,7868,809,1667,7360,8,9449,8476,2719,79,20,12639,8159,4117,362,11023,8475,1,0,25,0,0,0,154,15,5,0,30,5,False,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8214,746,1387,0,8226,250,185,0,8210,0,0,0,8237,357,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,43,700,3.0,1,1586631157521
1586628450073,8,True,1037,3864,3179,3009,1037,2055,3364,1,2,12,0,1,0,695,0,0,0,0,0,29876,266,26749,2860,1425,6099,222,5877,0,5045,5,4989,12345,3289,30,18,5868,1688,4100,80,7193,5855,0,1,10,10,0,4,27,11,3,0,11,2,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8214,549,547,0,8226,250,268,0,8210,0,0,0,8237,308,0,0,8473,277,0,0,8453,596,500,0,8200,8400,5008,5008,5002,235,700,3.0,1,1586628450073
1585489204747,8,False,3009,3864,3179,3134,2055,3133,3364,2,4,3,0,1,0,484,0,0,0,0,0,18799,262,18503,34,351,9511,262,9249,0,3602,5,5571,930,386,53,20,10838,4637,5547,654,7083,6575,0,0,20,0,0,0,24,11,5,0,22,14,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,674,607,0,8226,250,362,0,8210,0,0,0,8237,394,0,0,8473,474,0,0,8453,566,456,0,8200,8400,5008,5008,5002,235,700,1.0,1,1585489204747
1585486308905,8,False,3109,3857,3117,3190,0,2055,3364,1,7,7,0,1,0,718,0,0,0,0,0,20876,8725,5334,6816,0,5868,4438,861,568,241,1,17066,2790,701,60,28,16771,6011,8660,2098,6792,6400,0,0,33,0,0,0,84,12,6,0,27,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,500,0,0,8446,466,0,0,8473,581,0,0,8242,10,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5002,5001,412,700,1.0,1,1585486308905
